2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap All Varian,SKU-122F0A9C,NULL,3600,3600,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,9000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Bungkus,SKU-DFC1A038,5 x 90g,17110,17110,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Malang,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Instan1 / All Varian,SKU-137296A4,40 pcs,130550,130550,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Malang,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,494
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Aneka Pedas Spesial,SKU-FCC412F9,NULL,3200,3200,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Sedap Mie Begadang 10Pc/ Dan,SKU-316531A7,NULL,40000,40000,0.00,Toko Kelontong Digital,Shopee,Jawa Barat,Depok,Bundling,Beli Banyak Lebih Murah,NULL,NULL,Bundle,2026-05-01,2026-05-31,18
2026-05-29,Wings Group,Mie Sedaap,Mie Sedap 1 -- +,SKU-314E6172,40 pcs,160000,160000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,211
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Dan Bawang Goreng,SKU-8B04E04F,5 x 90g,20000,20000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,85
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup All Varians,SKU-449C4EF8,NULL,7500,7500,0.00,Mitra Distributor,Shopee,Jawa Barat,Bekasi,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,31
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Korean Spicy Chicken,SKU-114CAFE7,40 x 87g,136100,136100,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Korean,Spicy Chicken,Multipack,NULL,NULL,5
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Korean Spicy Soup,SKU-87500A91,77g,3000,3000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Korean,Spicy Soup,Single Pack,NULL,NULL,19
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Mi Kuah Ayam Bawang Per Pack,SKU-108A780F,5 pcs,32000,32000,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Depok,No Promo,NULL,Kuah,Ayam Bawang,Multipack,NULL,NULL,5
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Ayam Spc,SKU-2C0F765C,69g,2900,2900,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Malang,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,7
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Singapore Spicy Laksa,SKU-6DC18483,5 pcs,21350,21350,0.00,Official Store,Shopee,Jawa Timur,Surabaya,No Promo,NULL,Laksa,Singapore Spicy Laksa,Multipack,NULL,NULL,2
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup Selection Korean Spicy Chicken /12Cup,SKU-ED91F3DD,85g,72000,72000,0.00,Retail Express,Shopee,Banten,Tangerang Selatan,No Promo,NULL,Korean,Spicy Chicken,Multipack,NULL,NULL,0
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto,SKU-27A7471A,40 pcs,128400,128400,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Depok,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,0
2026-05-29,Wings Group,Mie Sedaap,Mie Sedap Mie Goreng Bungkus,SKU-E34FE6D5,5 pcs,17000,17000,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,35
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Mix / Campur 1 Pcs,SKU-48E183AC,40 pcs,139000,139000,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,136
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Ayam Bawang @,SKU-47849555,5 x 71g,18999,18999,0.00,Official Store,Shopee,Jawa Barat,Depok,No Promo,NULL,Kuah,Ayam Bawang,Multipack,NULL,NULL,9
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng & Kuah 1 Karton Pcs - All Varian,SKU-9977A0BB,40 pcs,131800,99,99.92,Mitra Distributor,Shopee,Jawa Tengah,Surakarta,Discount,Diskon Spesial,Goreng,NULL,Multipack,2026-05-01,2026-05-31,500
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah All Varian 1Dus Isi,SKU-16E9459E,40 pcs,148000,148000,0.00,Toko Kelontong Digital,Shopee,Jawa Barat,Bandung,No Promo,NULL,Kuah,NULL,Multipack,NULL,NULL,3
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Korean Spicy,SKU-EB3688B4,87g,3900,3900,0.00,Supermarket Online,Shopee,Jawa Timur,Malang,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup 1 Varian,SKU-B66FCEBF,12 pcs,69859,69859,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,758
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah Ayam Bawang Bakso Soto Sedap Goreng Korean Spicy Singapore Spicy Laksa Sedap /Pack,SKU-B27590CB,5 pcs,21428,21428,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Laksa,Singapore Spicy Laksa,Multipack,NULL,NULL,392
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Ayam Bawang,SKU-F6643686,5 x 71g,13290,13290,0.00,Retail Express,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Kuah,Ayam Bawang,Multipack,NULL,NULL,7
2026-05-29,Wings Group,Mie Sedaap,Sedap Mie Goreng Isi,SKU-9CA0C636,5 x 90g,25500,25500,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,245
2026-05-29,Wings Group,Mie Sedaap,Mie Sedap All Varian Pcs,SKU-FE17C4FD,40 pcs,152000,152000,0.00,Supermarket Online,Shopee,Jawa Barat,Depok,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,6
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng,SKU-C737AD3F,5 pcs,17500,17500,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,65
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah Soto Bungkus,SKU-4D34716F,5 x 75g,12490,12490,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,202
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Ayam Bawang Mie 1 Pcs,SKU-A2D3DC27,40 x 70g,133000,133000,0.00,Mitra Distributor,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Kuah,Ayam Bawang,Multipack,NULL,NULL,8
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup 3 Goreng/ Rawit Bingit/ Spicy Chicken,SKU-7D0829D0,NULL,9000,9000,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Depok,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,370
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng & Rebus M,SKU-F177DBA9,5 x 90g,23500,23500,0.00,Mitra Distributor,Shopee,Banten,Tangerang,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,49
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Korean Cheese Buldak,SKU-02B764A7,NULL,3700,3700,0.00,Toko Kelontong Digital,Shopee,Jawa Tengah,Surakarta,No Promo,NULL,Korean,Cheese Buldak,Single Pack,NULL,NULL,30
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto / Ayam Bawang Mie Kuah 1 Pc,SKU-73720178,40 pcs,143499,1000,99.30,Supermarket Online,Shopee,DKI Jakarta,Jakarta Pusat,Discount,Diskon Spesial,Kuah,Ayam Bawang,Multipack,2026-05-01,2026-05-31,2000
2026-05-29,Wings Group,Mie Sedaap,Mie Mie Sedaap Mi Goreng 1 Bungkus,SKU-5831D76D,40 x 90g,147500,147500,0.00,Mitra Distributor,Shopee,Jawa Barat,Bandung,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,412
2026-05-29,Wings Group,Mie Sedaap,Mie Mie Sedaap Soto,SKU-5B5A9033,76g,3100,3100,0.00,Toko Kelontong Digital,Shopee,Banten,Tangerang Selatan,No Promo,NULL,Soto,NULL,Single Pack,NULL,NULL,4
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Karton,SKU-02FF0B91,NULL,130000,130000,0.00,Official Store,Shopee,Jawa Tengah,Surakarta,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,3000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Ayam Spesial,SKU-43B66C54,69g,3080,3080,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Kuah,Ayam Spesial,Single Pack,NULL,NULL,265
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto Kuah Koya,SKU-F5371430,76g,7701,7701,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Depok,No Promo,NULL,Soto,NULL,Single Pack,NULL,NULL,6
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng,SKU-60F3E383,40 x 90g,149000,149000,0.00,Mitra Distributor,Shopee,Jawa Tengah,Surakarta,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,0
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng - Hemat Ed Panjang,SKU-849DE6EF,10 x 90g,39350,200,99.49,Retail Express,Shopee,DKI Jakarta,Jakarta Selatan,Bundling,Beli Banyak Lebih Murah,Goreng,NULL,Bundle,2026-05-01,2026-05-31,13
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Mi Mi Goreng Per Pack,SKU-EAA0F987,5 pcs,32000,32000,0.00,Toko Kelontong Digital,Shopee,Banten,Tangerang Selatan,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,1
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup Singapore Spicy Laksa,SKU-86D04230,12 x 86g,67800,67800,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,Laksa,Singapore Spicy Laksa,Multipack,NULL,NULL,10
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah Isi 1Dus,SKU-020C7373,40 pcs,125000,125000,0.00,Retail Express,Shopee,Jawa Barat,Depok,No Promo,NULL,Kuah,NULL,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Mie Mie Sedaap All Varian | Aneka Pilihan,SKU-A78816A4,NULL,3950,3950,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,17
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng 1Dus Isi,SKU-D2F92809,40 pcs,129500,129500,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,2
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng,SKU-625435E0,90g,4620,4620,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Per Karton Expayet Bulan 12,SKU-D804D38F,40 pcs,137850,137850,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Korean Spicy Soup Pedas,SKU-277F1156,77g,4247,4247,0.00,Retail Express,Shopee,Jawa Timur,Malang,No Promo,NULL,Korean,Spicy Soup,Single Pack,NULL,NULL,125
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah All Varian,SKU-1ECA2B55,40 pcs,140900,140900,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Magelang,No Promo,NULL,Kuah,NULL,Multipack,NULL,NULL,42
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto Mie 1 Pcs,SKU-A1821235,40 x 75g,133000,133000,0.00,Retail Express,Shopee,Banten,Tangerang,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,4
2026-05-29,Wings Group,Mie Sedaap,Pcs Mie Sedaap Soto Mie,SKU-D340ADF5,40 x 75g,142700,142700,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,2
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup - Korean Spicy Soto Kari Ayam Nampol Goreng,SKU-E42D3ECD,NULL,5700,5700,0.00,Toko Kelontong Digital,Shopee,Jawa Tengah,Semarang,No Promo,NULL,Kari,NULL,Single Pack,NULL,NULL,99
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah & Goreng Ecer,SKU-04AB7655,NULL,3850,3850,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,578
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto 1 Bungkus,SKU-078DED2B,40 pcs,140000,140000,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Selatan,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,1
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah All Varian - Pilih Favoritmu!,SKU-658B9F50,10 pcs,36999,36999,0.00,Retail Express,Shopee,Jawa Tengah,Semarang,Bundling,Beli Banyak Lebih Murah,Kuah,NULL,Bundle,2026-05-01,2026-05-31,692
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng 1 X Produk Ed Panjang,SKU-D9098F49,40 x 90g,140299,140299,0.00,Official Store,Shopee,Jawa Barat,Bandung,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,57
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Karton,SKU-8061D4C8,91g,135000,135000,0.00,Supermarket Online,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,6000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng X 40 - Bawang Goreng Asli Tekstur Komplit,SKU-25173173,90g,125000,125000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,1
2026-05-29,Wings Group,Mie Sedaap,Mie Sedap 1 Mix Grosir,SKU-24EEB351,40 pcs,149999,149999,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,78
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng 1 Bungkus,SKU-EE32E407,40 pcs,140500,140500,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,0
2026-05-29,Wings Group,Mie Sedaap,1 Mie Sedaap Cup Goreng - Korean Spicy Chicken Cup,SKU-5F49CC25,12 pcs,68000,68000,0.00,Toko Kelontong Digital,Shopee,Jawa Tengah,Semarang,No Promo,NULL,Korean,Spicy Chicken,Multipack,NULL,NULL,616
2026-05-29,Wings Group,Mie Sedaap,Grosir Mie Sedaap Goreng 1 Pcs Mie Harga &,SKU-9FD3BFA1,40 pcs,141000,141000,0.00,Mitra Distributor,Shopee,Jawa Barat,Bekasi,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,597
2026-05-29,Wings Group,Mie Sedaap,Mie Mie Sedaap Soto,SKU-6298BE2D,5 x 76g,14900,14900,0.00,Official Store,Shopee,Jawa Tengah,Semarang,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,169
2026-05-29,Wings Group,Mie Sedaap,I'M Soul Mie Sedaap Kari Spesial,SKU-AF3B7AC5,40 pcs,140000,140000,0.00,Toko Grosir Sembako,Shopee,Jawa Timur,Surabaya,No Promo,NULL,Kari,NULL,Multipack,NULL,NULL,9
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Korean Spicy Chicken,SKU-CD43437E,NULL,5500,5500,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Korean,Spicy Chicken,Single Pack,NULL,NULL,23
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Karton,SKU-67FB8853,90g,106990,106990,0.00,Mitra Distributor,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,11
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Perdus Isi,SKU-5F816CA0,40 pcs,142000,142000,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bandung,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,3
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Selection Korean Spicy Chicken Pedas Gilaaa,SKU-6407CCB0,87g,5000,5000,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Korean,Spicy Chicken,Single Pack,NULL,NULL,170
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Mi Goreng,SKU-BF439BFB,NULL,4010,4010,0.00,Toko Grosir Sembako,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,9
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto 1 40Pc 5Pcx,SKU-281B286E,8 pcs,129900,129900,0.00,Official Store,Shopee,Jawa Barat,Bandung,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,15
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng,SKU-C72684F6,90g,3200,3200,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,2000
2026-05-29,Wings Group,Mie Sedaap,Sedaap Mi Goreng Isi @,SKU-BE34DE06,5 x 90g,16680,16680,0.00,Official Store,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap,SKU-CB57FD42,NULL,3300,3300,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,348
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah Soto Bungkus,SKU-7D4C55B4,5 x 75g,13690,13690,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,456
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Bungkus,SKU-C8842BF0,5 x 90g,16680,16680,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Depok,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,1000
2026-05-29,Wings Group,Mie Sedaap,Makanan Mi Mie Sedaap Sedap Rawit Bingit Ayam Jerit Pack 5'S,SKU-00E62BD0,77g,24250,24250,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Depok,No Promo,NULL,Kuah,Ayam Jerit,Multipack,NULL,NULL,2
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng Salero Padang,SKU-FD69C860,86g,4376,4376,0.00,Supermarket Online,Shopee,Jawa Barat,Bandung,No Promo,NULL,Goreng,Salero Padang,Single Pack,NULL,NULL,157
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap All Varian Pcs /,SKU-EBDCBA6E,40 pcs,136700,136700,0.00,Retail Express,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,153
2026-05-29,Wings Group,Mie Sedaap,Makanan Mi Mie Sedaap Sedap Rawit Bingit Ayam Jerit Per Karton 'S,SKU-65D88E38,40 x 77g,152000,152000,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Kuah,Ayam Jerit,Multipack,NULL,NULL,5
2026-05-29,Wings Group,Mie Sedaap,1 Mie Sedaap Kuah Rawit Bingit,SKU-51383324,40 pcs,125500,125500,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bogor,No Promo,NULL,Kuah,NULL,Multipack,NULL,NULL,3
2026-05-29,Wings Group,Mie Sedaap,Sedap Goreng 1 Karton Mie Goreng Sedaap,SKU-54348175,90g,148500,148500,0.00,Toko Grosir Sembako,Shopee,Jawa Timur,Malang,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,946
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto 1 /,SKU-0104ABA8,40 pcs,139000,139000,0.00,Toko Kelontong Digital,Shopee,Jawa Timur,Malang,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,7
2026-05-29,Wings Group,Mie Sedaap,Makanan Mi Mie Sedaap Sedap Goreng Pack 5'S,SKU-219DAFB5,90g,24250,24250,0.00,Official Store,Shopee,Jawa Timur,Malang,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,13
2026-05-29,Wings Group,Mie Sedaap,Sedap Mi Goreng,SKU-4A06172C,90g,3800,3800,0.00,Toko Grosir Sembako,Shopee,Jawa Tengah,Semarang,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,30
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng 1 Karton,SKU-61622375,40 x 90g,148900,148900,0.00,Supermarket Online,Shopee,Jawa Timur,Malang,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,2
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup,SKU-B006EA64,NULL,7000,7000,0.00,Retail Express,Shopee,Jawa Barat,Depok,No Promo,NULL,NULL,NULL,Single Pack,NULL,NULL,11
2026-05-29,Wings Group,Mie Sedaap,Mie Mie Sedaap Goreng Baked,SKU-3112B844,87g,2800,2800,0.00,Toko Kelontong Digital,Shopee,Jawa Barat,Bogor,No Promo,NULL,Goreng,NULL,Single Pack,NULL,NULL,39
2026-05-29,Wings Group,Mie Sedaap,Mie Mie Sedaap / Mie Sedap Goreng / Soto / Korean / Kari / Laksa / Ayam Bawang,SKU-1935A063,NULL,4400,4400,0.00,Retail Express,Shopee,Jawa Timur,Malang,No Promo,NULL,Laksa,Laksa,Single Pack,NULL,NULL,181
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup Baso Bleduk,SKU-A1119233,NULL,6690,6690,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Kuah,Baso Bleduk,Single Pack,NULL,NULL,14
2026-05-29,Wings Group,Mie Sedaap,Fania Grosir 1 Dos Mie Sedaap Goreng All Variant 1Dus Isi | Mie |,SKU-FA15C654,40 pcs,143000,143000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Timur,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,10
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Kuah Soto Bungkus,SKU-CA5BBAA4,5 x 75g,13290,13290,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,356
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Bungkus All Varian,SKU-EF543727,40 pcs,151550,151550,0.00,Mitra Distributor,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,32
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup Goreng 1 Isi 12Pc,SKU-4C88A4E0,12 pcs,66000,66000,0.00,Retail Express,Shopee,Jawa Barat,Bandung,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,0
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto Pcs,SKU-D3B8DF57,1 x 75g,17800,17800,0.00,Mitra Distributor,Shopee,Jawa Timur,Sidoarjo,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,2
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Goreng 1 @,SKU-72C6FB91,40 pcs,149999,149999,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Goreng,NULL,Multipack,NULL,NULL,0
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Singapore Spicy Laksa,SKU-A0472870,NULL,4010,4010,0.00,Toko Kelontong Digital,Shopee,DKI Jakarta,Jakarta Barat,No Promo,NULL,Laksa,Singapore Spicy Laksa,Single Pack,NULL,NULL,62
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Cup All Varian,SKU-8C2AD8B3,77g,70000,70000,0.00,Official Store,Shopee,Jawa Barat,Bogor,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,10
2026-05-29,Wings Group,Mie Sedaap,Makanan Mi Mie Sedaap Sedap Cup Baso Spesial Per Karton 'S,SKU-BC54A12C,12 x 77g,76500,76500,0.00,Official Store,Shopee,Jawa Timur,Surabaya,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,1
2026-05-29,Wings Group,Mie Sedaap,Makanan Mi Mie Sedaap Sedap Rawit Bingit Baso Bleduk Cup Pack 6'S,SKU-922CC1C7,77g,40500,40500,0.00,Toko Grosir Sembako,Shopee,Jawa Barat,Bogor,No Promo,NULL,Kuah,Baso Bleduk,Multipack,NULL,NULL,0
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto,SKU-26144541,5 x 75g,20000,20000,0.00,Mitra Distributor,Shopee,DKI Jakarta,Jakarta Pusat,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,2
2026-05-29,Wings Group,Mie Sedaap,Sedap Mie Soto,SKU-48ADCC3C,5 x 75g,24990,24990,0.00,Toko Grosir Sembako,Shopee,DKI Jakarta,Jakarta Utara,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,141
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Ayam Bawang,SKU-3EF0F8B9,70g,4384,4384,0.00,Mitra Distributor,Shopee,Jawa Tengah,Semarang,No Promo,NULL,Kuah,Ayam Bawang,Single Pack,NULL,NULL,433
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap Soto 1 Karton Isi Khas Soto,SKU-6D15ADDF,40 pcs,126850,126850,0.00,Mitra Distributor,Shopee,Jawa Barat,Bandung,No Promo,NULL,Soto,NULL,Multipack,NULL,NULL,100
2026-05-29,Wings Group,Mie Sedaap,Mie Sedaap 1 Bisa Mix,SKU-72CCA0E4,NULL,159000,159000,0.00,Retail Express,Shopee,Jawa Timur,Malang,No Promo,NULL,NULL,NULL,Multipack,NULL,NULL,136
